# title = CMS Energy
# xlabel = $\sqrt{\hat{s}}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}\sqrt{\hat{s}}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  5.000E+02
# xmax=  4.000E+03
# ymin=  1.000E-07
# ymax=  1.000E-03
# kmin=  0.000E+00
# kmax=  1.000E+02
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 81115
#	#	#
#=====================================================================================	#=====================================================================================	#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------	#-------------------------------------------------------------------------------------	#-------------------------------------------------------------------------------------
   1       0.00     100.00  0.000000000000000E+00  0.000000000000000E+00 0	   1       0.00     100.00  0.000000000000000E+00  0.000000000000000E+00 0	   1       0.00     100.00  0.000000000000000E+00  0.000000000000000E+00 0
   2     100.00     200.00  0.000000000000000E+00  0.000000000000000E+00 0	   2     100.00     200.00  0.000000000000000E+00  0.000000000000000E+00 0	   2     100.00     200.00  0.000000000000000E+00  0.000000000000000E+00 0
   3     200.00     300.00  0.000000000000000E+00  0.000000000000000E+00 0	   3     200.00     300.00  0.000000000000000E+00  0.000000000000000E+00 0	   3     200.00     300.00  0.000000000000000E+00  0.000000000000000E+00 0
   4     300.00     400.00  0.000000000000000E+00  0.000000000000000E+00 0	   4     300.00     400.00  0.000000000000000E+00  0.000000000000000E+00 0	   4     300.00     400.00  0.000000000000000E+00  0.000000000000000E+00 0
   5     400.00     500.00  0.000000000000000E+00  0.000000000000000E+00 0	   5     400.00     500.00  0.000000000000000E+00  0.000000000000000E+00 0	   5     400.00     500.00  0.000000000000000E+00  0.000000000000000E+00 0
   6     500.00     600.00  0.000000000000000E+00  0.000000000000000E+00 0	   6     500.00     600.00  0.000000000000000E+00  0.000000000000000E+00 0	   6     500.00     600.00  0.000000000000000E+00  0.000000000000000E+00 0
   7     600.00     700.00  0.000000000000000E+00  0.000000000000000E+00 0	   7     600.00     700.00  0.000000000000000E+00  0.000000000000000E+00 0	   7     600.00     700.00  0.000000000000000E+00  0.000000000000000E+00 0
   8     700.00     800.00  6.371649464821493E-24  4.085213222761439E-24 5	   8     700.00     800.00  1.162439569780443E-24  1.734752677630335E-24 5	   8     700.00     800.00  2.647392212773377E-24  2.002661762085401E-24 5
   9     800.00     900.00 -2.646729438231405E-24  4.213044417538813E-24 11	   9     800.00     900.00 -1.614055758919903E-24  5.810004066736189E-24 11	   9     800.00     900.00 -3.008429427185140E-24  7.901663685934707E-24 11
  10     900.00    1000.00  2.263049191182112E-24  8.921036588064135E-24 18	  10     900.00    1000.00  1.727378863881317E-23  1.154271260032244E-23 18	  10     900.00    1000.00 -2.458054434908586E-24  1.730450168581506E-23 18
  11    1000.00    1100.00  1.661144139795402E-23  1.562106532664711E-23 10	  11    1000.00    1100.00  1.431841655533867E-24  5.424415761380193E-24 10	  11    1000.00    1100.00  2.723889210411775E-24  2.572789956732418E-24 10
  12    1100.00    1200.00  3.354100995255065E-23  2.300508941018390E-23 32	  12    1100.00    1200.00  2.046343819599631E-23  1.330317911225113E-23 32	  12    1100.00    1200.00  4.139082160790128E-23  2.660229236770892E-23 32
  13    1200.00    1300.00 -4.871326976976678E-24  9.291497981239090E-24 31	  13    1200.00    1300.00 -3.206517319969288E-24  3.896907740659958E-24 31	  13    1200.00    1300.00 -2.209718552746175E-23  1.826724296639798E-23 31
  14    1300.00    1400.00 -1.497123042506340E-23  8.601283631569660E-24 19	  14    1300.00    1400.00 -1.307717477531800E-23  1.358901677639080E-23 19	  14    1300.00    1400.00 -1.815136994420469E-23  1.138417349069562E-23 19
  15    1400.00    1500.00 -4.897269864530923E-24  4.141241316172850E-24 23	  15    1400.00    1500.00 -2.665382509082044E-24  3.186945965171430E-24 23	  15    1400.00    1500.00 -6.675383144153472E-24  6.804337062943312E-24 23
  16    1500.00    1600.00  5.554222002997127E-24  1.009477108620073E-23 33	  16    1500.00    1600.00  1.083053665302459E-23  8.880519330649271E-24 33	  16    1500.00    1600.00  9.760740578567636E-24  1.034501194276462E-23 33
  17    1600.00    1700.00 -3.559050915428133E-24  6.113157014732534E-24 28	  17    1600.00    1700.00 -1.380623199509847E-23  1.564263773762845E-23 28	  17    1600.00    1700.00 -6.025648296950014E-24  8.039800843255099E-24 28
