# title = Transverse Momentum Muon
# xlabel = $p_{\text{T},\mu^-}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}p_{\text{T},\mu^-}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  8.000E+02
# ymin=  1.000E-06
# ymax=  1.000E-02
# kmin=  0.000E+00
# kmax=  1.000E+02
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 317333280
#	#	#
#=====================================================================================	#=====================================================================================	#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------	#-------------------------------------------------------------------------------------	#-------------------------------------------------------------------------------------
   1       0.00      20.00  0.000000000000000E+00  0.000000000000000E+00 0	   1       0.00      20.00  0.000000000000000E+00  0.000000000000000E+00 0	   1       0.00      20.00  0.000000000000000E+00  0.000000000000000E+00 0
   2      20.00      40.00  1.372165215638376E-05  3.197525247818711E-08 3594451	   2      20.00      40.00  1.304590503824473E-05  3.043358047227797E-08 3594451	   2      20.00      40.00  1.441924336204023E-05  3.357610319671171E-08 3594451
   3      40.00      60.00  1.225526862845362E-05  3.052375172951327E-08 3344081	   3      40.00      60.00  1.165224752508723E-05  2.902274527671552E-08 3344081	   3      40.00      60.00  1.287764087752879E-05  3.209307239055413E-08 3344081
   4      60.00      80.00  8.516669860088655E-06  2.582679110489623E-08 2303812	   4      60.00      80.00  8.082474011319967E-06  2.455122259862367E-08 2303812	   4      60.00      80.00  8.968868615764440E-06  2.715986987139815E-08 2303812
   5      80.00     100.00  5.476792436454602E-06  2.049439112830001E-08 1626675	   5      80.00     100.00  5.182954865073014E-06  1.944987310141635E-08 1626675	   5      80.00     100.00  5.786689990377000E-06  2.159714363288106E-08 1626675
   6     100.00     120.00  3.416330348362598E-06  1.512583319101808E-08 1165790	   6     100.00     120.00  3.223107737283588E-06  1.432362446095068E-08 1165790	   6     100.00     120.00  3.622564085428881E-06  1.597735870963075E-08 1165790
   7     120.00     140.00  2.241109417097081E-06  1.152794770787280E-08 883445	   7     120.00     140.00  2.107839315456573E-06  1.087550199892632E-08 883445	   7     120.00     140.00  2.384935577932191E-06  1.223095674481378E-08 883445
   8     140.00     160.00  1.564578508566617E-06  9.100034060714233E-09 699334	   8     140.00     160.00  1.467758009029592E-06  8.581559788267850E-09 699334	   8     140.00     160.00  1.669965388390421E-06  9.659477950015766E-09 699334
   9     160.00     180.00  1.121662172826113E-06  7.480964010717521E-09 567338	   9     160.00     180.00  1.049770747949169E-06  7.032096046988211E-09 567338	   9     160.00     180.00  1.200475504975533E-06  7.970897755003629E-09 567338
  10     180.00     200.00  8.341290147374137E-07  6.302572637131012E-09 468613	  10     180.00     200.00  7.789867227924627E-07  5.931909650118972E-09 468613	  10     180.00     200.00  8.949408884590508E-07  6.704754554815994E-09 468613
  11     200.00     220.00  6.225106785718152E-07  5.225390013709727E-09 396273	  11     200.00     220.00  5.798450456622895E-07  4.899667141403491E-09 396273	  11     200.00     220.00  6.699034131179308E-07  5.582895848727578E-09 396273
  12     220.00     240.00  4.662137483193999E-07  4.359914546986550E-09 337983	  12     220.00     240.00  4.331715922881253E-07  4.072749508056549E-09 337983	  12     220.00     240.00  5.031428844688061E-07  4.677574146290200E-09 337983
  13     240.00     260.00  3.469163288846381E-07  3.473321273234729E-09 290917	  13     240.00     260.00  3.216217702798345E-07  3.238997591066002E-09 290917	  13     240.00     260.00  3.753534791186022E-07  3.733806690053473E-09 290917
  14     260.00     280.00  2.645434181820121E-07  2.814695535406440E-09 251855	  14     260.00     280.00  2.447453355404671E-07  2.620299098750197E-09 251855	  14     260.00     280.00  2.869196563090222E-07  3.032393487681475E-09 251855
  15     280.00     300.00  2.048768964742777E-07  2.515209063345585E-09 220924	  15     280.00     300.00  1.891674565947407E-07  2.341374235224523E-09 220924	  15     280.00     300.00  2.227101251170299E-07  2.710071236280655E-09 220924
  16     300.00     320.00  1.579882198556316E-07  2.084373974154946E-09 194400	  16     300.00     320.00  1.454920949626990E-07  1.935189972438991E-09 194400	  16     300.00     320.00  1.722448555550410E-07  2.251873593399894E-09 194400
  17     320.00     340.00  1.216817245009866E-07  1.666942796472377E-09 172906	  17     320.00     340.00  1.118694789030311E-07  1.544779350963776E-09 172906	  17     320.00     340.00  1.329207202895313E-07  1.804967000543963E-09 172906
  18     340.00     360.00  9.525453932664913E-08  1.414383652220187E-09 154215	  18     340.00     360.00  8.736985774580436E-08  1.308662841179728E-09 154215	  18     340.00     360.00  1.043295067130253E-07  1.534278880736824E-09 154215
  19     360.00     380.00  7.612764136198604E-08  1.279831356130849E-09 137184	  19     360.00     380.00  6.975328855180138E-08  1.185238709320852E-09 137184	  19     360.00     380.00  8.347912146576878E-08  1.386629524948854E-09 137184
  20     380.00     400.00  6.036514972764852E-08  1.104358308780761E-09 124192	  20     380.00     400.00  5.519457224165456E-08  1.018834219222456E-09 124192	  20     380.00     400.00  6.635434165492689E-08  1.201966503628407E-09 124192
  21     400.00     420.00  4.757925573653658E-08  9.339585578351612E-10 112086	  21     400.00     420.00  4.337850226398943E-08  8.585040630030098E-10 112086	  21     400.00     420.00  5.246886182581534E-08  1.020669927675524E-09 112086
  22     420.00     440.00  3.777459664697046E-08  7.691671341161820E-10 101487	  22     420.00     440.00  3.441796615679033E-08  7.086921943144594E-10 101487	  22     420.00     440.00  4.168908653442562E-08  8.384366887842250E-10 101487
  23     440.00     460.00  3.030540249154148E-08  6.536273628129277E-10 91835	  23     440.00     460.00  2.754820317800357E-08  5.981056914003608E-10 91835	  23     440.00     460.00  3.353236741485342E-08  7.178326121867615E-10 91835
  24     460.00     480.00  2.425463308447797E-08  5.695038754147967E-10 84221	  24     460.00     480.00  2.201083843392930E-08  5.221579099085084E-10 84221	  24     460.00     480.00  2.688921197712512E-08  6.240306619192114E-10 84221
  25     480.00     500.00  2.032314983116331E-08  5.313638859408753E-10 76983	  25     480.00     500.00  1.841780079608812E-08  4.856253549345108E-10 76983	  25     480.00     500.00  2.256492006107811E-08  5.844256298881344E-10 76983
  26     500.00     520.00  1.596123843845757E-08  4.306232507287179E-10 70803	  26     500.00     520.00  1.444633049602448E-08  3.955241675181630E-10 70803	  26     500.00     520.00  1.774863563069567E-08  4.709469124420494E-10 70803
  27     520.00     540.00  1.407161856327679E-08  6.781188931310147E-10 64695	  27     520.00     540.00  1.271157667765235E-08  6.196305236187884E-10 64695	  27     520.00     540.00  1.567851604518533E-08  7.453306223954033E-10 64695
  28     540.00     560.00  1.041869836656088E-08  3.119295950160991E-10 59227	  28     540.00     560.00  9.396867515005174E-09  2.849632796865673E-10 59227	  28     540.00     560.00  1.163084069151280E-08  3.432753073705963E-10 59227
  29     560.00     580.00  9.095174064823210E-09  3.378332572800340E-10 54496	  29     560.00     580.00  8.178496551220325E-09  3.060789324402269E-10 54496	  29     560.00     580.00  1.018734413868621E-08  3.750903258832195E-10 54496
  30     580.00     600.00  7.240482066303013E-09  2.347751727417369E-10 50037	  30     580.00     600.00  6.508819173818112E-09  2.141227837615886E-10 50037	  30     580.00     600.00  8.113611085736656E-09  2.588541166300880E-10 50037
  31     600.00     620.00  5.399683275741519E-09  1.622013505594764E-10 46777	  31     600.00     620.00  4.838163482516610E-09  1.463408027290376E-10 46777	  31     600.00     620.00  6.072986416680035E-09  1.810439115125235E-10 46777
  32     620.00     640.00  5.112314090033907E-09  1.895911277950892E-10 43095	  32     620.00     640.00  4.583249274371077E-09  1.711911372375222E-10 43095	  32     620.00     640.00  5.745549037733946E-09  2.114217230730976E-10 43095
  33     640.00     660.00  4.204007730368173E-09  1.900944515734271E-10 40039	  33     640.00     660.00  3.758364595270913E-09  1.713845511043188E-10 40039	  33     640.00     660.00  4.739249178015351E-09  2.122399382770956E-10 40039
  34     660.00     680.00  3.313852084520823E-09  1.388027020523461E-10 37066	  34     660.00     680.00  2.962105940109139E-09  1.254083346709810E-10 37066	  34     660.00     680.00  3.736756544418576E-09  1.545877094571700E-10 37066
