# title = Total Transverse Energy without Gluon
# xlabel = $H_{\text{T},\text{no g}}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}H_{\text{T},\text{no g}}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  2.000E+03
# ymin=  1.000E-06
# ymax=  1.000E-03
# kmin= -5.000E+01
# kmax=  1.000E+01
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 1524004120
#	#	#
#=====================================================================================	#=====================================================================================	#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------	#-------------------------------------------------------------------------------------	#-------------------------------------------------------------------------------------
   1      10.00      70.00  0.000000000000000E+00  0.000000000000000E+00 0	   1      10.00      70.00  0.000000000000000E+00  0.000000000000000E+00 0	   1      10.00      70.00  0.000000000000000E+00  0.000000000000000E+00 0
   2      70.00     130.00  0.000000000000000E+00  0.000000000000000E+00 0	   2      70.00     130.00  0.000000000000000E+00  0.000000000000000E+00 0	   2      70.00     130.00  0.000000000000000E+00  0.000000000000000E+00 0
   3     130.00     190.00  8.134719978120964E-10  6.753351086660760E-11 1147	   3     130.00     190.00  6.217110232872358E-10  5.169176722509160E-11 1147	   3     130.00     190.00  1.087545475428624E-09  9.009585462683367E-11 1147
   4     190.00     250.00  1.024858082767814E-07  7.946190855160099E-10 92845	   4     190.00     250.00  7.837423514530314E-08  6.084514341128593E-10 92845	   4     190.00     250.00  1.369970687897391E-07  1.060847964602568E-09 92845
   5     250.00     310.00  6.540682451252849E-07  1.941657369393359E-09 583625	   5     250.00     310.00  5.026119788679719E-07  1.494751882820183E-09 583625	   5     250.00     310.00  8.699897112913720E-07  2.577700073069736E-09 583625
   6     310.00     370.00  1.126854921433365E-06  2.338159350898448E-09 1221119	   6     310.00     370.00  8.713843160641694E-07  1.812515606186381E-09 1221119	   6     310.00     370.00  1.488625528160062E-06  3.080631816756167E-09 1221119
   7     370.00     430.00  1.290457403093637E-06  2.269287914978252E-09 1756193	   7     370.00     430.00  1.002524905824212E-06  1.768464516005776E-09 1756193	   7     370.00     430.00  1.695996341469735E-06  2.972234028293929E-09 1756193
   8     430.00     490.00  1.256462145323417E-06  2.037417004319947E-09 2114324	   8     430.00     490.00  9.789444801359698E-07  1.593307446550017E-09 2114324	   8     430.00     490.00  1.645914576566578E-06  2.658058602817547E-09 2114324
   9     490.00     550.00  1.070031415907467E-06  1.693417023541720E-09 2256132	   9     490.00     550.00  8.341550505515487E-07  1.326139011690676E-09 2256132	   9     490.00     550.00  1.400757941783012E-06  2.205706862114328E-09 2256132
  10     550.00     610.00  8.484881788091750E-07  1.364776008913476E-09 2271502	  10     550.00     610.00  6.609668771236823E-07  1.068098576060635E-09 2271502	  10     550.00     610.00  1.111584400192448E-06  1.778819767957034E-09 2271502
  11     610.00     670.00  6.423085481424480E-07  1.062755524096960E-09 2222590	  11     610.00     670.00  4.996961946712536E-07  8.312926600658184E-10 2222590	  11     610.00     670.00  8.426732767908513E-07  1.385894451038486E-09 2222590
  12     670.00     730.00  4.714069513887760E-07  8.106135326616764E-10 2128184	  12     670.00     730.00  3.661233063383621E-07  6.331323860581662E-10 2128184	  12     670.00     730.00  6.196049200598085E-07  1.058829886144365E-09 2128184
  13     730.00     790.00  3.439318477297605E-07  6.167890991433507E-10 2022417	  13     730.00     790.00  2.666240229889117E-07  4.812305592388938E-10 2022417	  13     730.00     790.00  4.529762193188288E-07  8.065699490114140E-10 2022417
  14     790.00     850.00  2.470302904319955E-07  4.667979234289688E-10 1908128	  14     790.00     850.00  1.910962370220973E-07  3.635159729955527E-10 1908128	  14     790.00     850.00  3.261194589953422E-07  6.117066901615201E-10 1908128
  15     850.00     910.00  1.782500652492873E-07  3.544835651317495E-10 1793364	  15     850.00     910.00  1.376231267810616E-07  2.755776452752015E-10 1793364	  15     850.00     910.00  2.358196636853130E-07  4.653903600752140E-10 1793364
  16     910.00     970.00  1.283627610513004E-07  2.678584155912942E-10 1685167	  16     910.00     970.00  9.890779210822702E-08  2.079319242513168E-10 1685167	  16     910.00     970.00  1.701978922419650E-07  3.522244451309265E-10 1685167
  17     970.00    1030.00  9.266189336891925E-08  2.044083246238788E-10 1576219	  17     970.00    1030.00  7.125606160682738E-08  1.583704947568212E-10 1576219	  17     970.00    1030.00  1.231337196612111E-07  2.693583573521247E-10 1576219
  18    1030.00    1090.00  6.713998478117439E-08  1.563592191823218E-10 1479970	  18    1030.00    1090.00  5.153208809292956E-08  1.209498743921225E-10 1479970	  18    1030.00    1090.00  8.940576842324293E-08  2.063976438096931E-10 1479970
  19    1090.00    1150.00  4.921092858321793E-08  1.202551867757178E-10 1386416	  19    1090.00    1150.00  3.770166915824170E-08  9.286953281273255E-11 1386416	  19    1090.00    1150.00  6.566342235135776E-08  1.590276839061486E-10 1386416
  20    1150.00    1210.00  3.613437399120903E-08  9.227983844984261E-11 1300576	  20    1150.00    1210.00  2.763322872831356E-08  7.115574685121210E-11 1300576	  20    1150.00    1210.00  4.831155434459225E-08  1.222348440289244E-10 1300576
  21    1210.00    1270.00  2.661639178999441E-08  7.110954511205269E-11 1223306	  21    1210.00    1270.00  2.032368671386106E-08  5.475979011386816E-11 1223306	  21    1210.00    1270.00  3.564578442255161E-08  9.432301268700065E-11 1223306
  22    1270.00    1330.00  1.985376864465988E-08  5.539644375860490E-11 1149368	  22    1270.00    1330.00  1.513527592130362E-08  4.258235736650568E-11 1149368	  22    1270.00    1330.00  2.663682194176842E-08  7.362773966808618E-11 1149368
  23    1330.00    1390.00  1.477184862805155E-08  4.298416161242005E-11 1076462	  23    1330.00    1390.00  1.124234972293133E-08  3.298764970688162E-11 1076462	  23    1330.00    1390.00  1.985531831738948E-08  5.722909688185809E-11 1076462
  24    1390.00    1450.00  1.111754999967918E-08  3.354928025118013E-11 1012829	  24    1390.00    1450.00  8.450592849963056E-09  2.571740845116001E-11 1012829	  24    1390.00    1450.00  1.496417074236324E-08  4.472103709370843E-11 1012829
  25    1450.00    1510.00  8.439463624184221E-09  2.671785356499781E-11 953497	  25    1450.00    1510.00  6.405997570060961E-09  2.044769374692795E-11 953497	  25    1450.00    1510.00  1.137728906370074E-08  3.567939479336584E-11 953497
  26    1510.00    1570.00  6.408591209187015E-09  2.074811803630775E-11 899519	  26    1510.00    1570.00  4.858029619230954E-09  1.585493621943812E-11 899519	  26    1510.00    1570.00  8.652125910428323E-09  2.775210999515908E-11 899519
  27    1570.00    1630.00  4.902561781989065E-09  1.637446619701511E-11 846488	  27    1570.00    1630.00  3.712094938254105E-09  1.249472738831765E-11 846488	  27    1570.00    1630.00  6.627418368685784E-09  2.193685476348532E-11 846488
  28    1630.00    1690.00  3.789027337459089E-09  1.312072747052460E-11 798675	  28    1630.00    1690.00  2.866390361234376E-09  9.999420703366738E-12 798675	  28    1630.00    1690.00  5.127177049655775E-09  1.760051163447638E-11 798675
  29    1690.00    1750.00  2.920698383600669E-09  1.037052530894861E-11 754211	  29    1690.00    1750.00  2.206801702686021E-09  7.887287194533982E-12 754211	  29    1690.00    1750.00  3.957585078893458E-09  1.394200800012810E-11 754211
  30    1750.00    1810.00  2.287834869618710E-09  8.489977033763861E-12 710992	  30    1750.00    1810.00  1.727351035560337E-09  6.453938890368660E-12 710992	  30    1750.00    1810.00  3.102639831352521E-09  1.142047701017821E-11 710992
  31    1810.00    1870.00  1.777069157135917E-09  6.661988571125741E-12 671340	  31    1810.00    1870.00  1.340558510606546E-09  5.054808955476320E-12 671340	  31    1810.00    1870.00  2.412370929191898E-09  8.980210948009244E-12 671340
  32    1870.00    1930.00  1.408845133466184E-09  5.440331937855955E-12 633385	  32    1870.00    1930.00  1.062028640614748E-09  4.123953399891124E-12 633385	  32    1870.00    1930.00  1.914032526880968E-09  7.341255542282046E-12 633385
  33    1930.00    1990.00  1.110100924944063E-09  4.394114423794520E-12 599869	  33    1930.00    1990.00  8.361658204884046E-10  3.323295784683449E-12 599869	  33    1930.00    1990.00  1.509489435307876E-09  5.944388235133565E-12 599869
  34    1990.00    2050.00  8.883739178216297E-10  3.584993026228516E-12 567930	  34    1990.00    2050.00  6.689588603243430E-10  2.709674330842173E-12 567930	  34    1990.00    2050.00  1.208383305072608E-09  4.853668462446286E-12 567930
  35    2050.00    2110.00  7.026889527057801E-10  2.906083919493524E-12 535180	  35    2050.00    2110.00  5.288740084585210E-10  2.196852297837922E-12 535180	  35    2050.00    2110.00  9.563760035953053E-10  3.933649748022643E-12 535180
  36    2110.00    2170.00  5.708250898396950E-10  2.384335657857683E-12 508454	  36    2110.00    2170.00  4.293995234332034E-10  1.798549682135113E-12 508454	  36    2110.00    2170.00  7.773497680816081E-10  3.235637160199526E-12 508454
  37    2170.00    2230.00  4.588301003813575E-10  2.002538976649701E-12 480126	  37    2170.00    2230.00  3.449833970321410E-10  1.510609783452694E-12 480126	  37    2170.00    2230.00  6.251565237240090E-10  2.717115538663699E-12 480126
  38    2230.00    2290.00  3.714183536472996E-10  1.618161982160053E-12 456188	  38    2230.00    2290.00  2.792190659169569E-10  1.219973362024139E-12 456188	  38    2230.00    2290.00  5.061375462367724E-10  2.197282019565732E-12 456188
  39    2290.00    2350.00  3.018703882578387E-10  1.363262437922630E-12 430066	  39    2290.00    2350.00  2.267769570933500E-10  1.027825557126889E-12 430066	  39    2290.00    2350.00  4.116830046401504E-10  1.851275747775046E-12 430066
  40    2350.00    2410.00  2.483073682451395E-10  1.148450610110559E-12 408091	  40    2350.00    2410.00  1.864242473442521E-10  8.640116509784737E-13 408091	  40    2350.00    2410.00  3.388535486349601E-10  1.563280621226116E-12 408091
  41    2410.00    2470.00  2.028066646774051E-10  9.523026585555727E-13 386206	  41    2410.00    2470.00  1.522969482326320E-10  7.172539982568247E-13 386206	  41    2410.00    2470.00  2.766905890935283E-10  1.294901686392882E-12 386206
  42    2470.00    2530.00  1.659671247220320E-10  8.030954683439430E-13 368342	  42    2470.00    2530.00  1.245472355911991E-10  6.040254716911178E-13 368342	  42    2470.00    2530.00  2.265995797997220E-10  1.093834873215307E-12 368342
  43    2530.00    2590.00  1.372226424472325E-10  6.779668159726121E-13 348001	  43    2530.00    2590.00  1.029369841497180E-10  5.097940400721521E-13 348001	  43    2530.00    2590.00  1.874187454089453E-10  9.236443998627415E-13 348001
  44    2590.00    2650.00  1.135573241903561E-10  6.107527071528249E-13 330501	  44    2590.00    2650.00  8.517284948727321E-11  4.602533231957025E-13 330501	  44    2590.00    2650.00  1.551246350963681E-10  8.302814548030412E-13 330501
  45    2650.00    2710.00  9.513624622046153E-11  5.049367223055198E-13 314444	  45    2650.00    2710.00  7.131991226191754E-11  3.799897726443686E-13 314444	  45    2650.00    2710.00  1.300223384790558E-10  6.873859174883209E-13 314444
  46    2710.00    2770.00  7.826663812553024E-11  4.229838388205098E-13 297129	  46    2710.00    2770.00  5.866502405306566E-11  3.188560346982284E-13 297129	  46    2710.00    2770.00  1.069831075524938E-10  5.747011760731911E-13 297129
  47    2770.00    2830.00  6.605507351434174E-11  3.700342869545672E-13 282638	  47    2770.00    2830.00  4.948592246473298E-11  2.787012833338708E-13 282638	  47    2770.00    2830.00  9.034047448037245E-11  5.033347756660553E-13 282638
  48    2830.00    2890.00  5.519312159735847E-11  3.168176259117916E-13 268812	  48    2830.00    2890.00  4.132658975429837E-11  2.385444206823425E-13 268812	  48    2830.00    2890.00  7.552462813590027E-11  4.310527505666727E-13 268812
  49    2890.00    2950.00  4.665408426482437E-11  2.786285246105063E-13 255627	  49    2890.00    2950.00  3.492466166258311E-11  2.098508139376325E-13 255627	  49    2890.00    2950.00  6.385673881841576E-11  3.790799681021124E-13 255627
  50    2950.00    3010.00  3.922488231719107E-11  2.424663282598096E-13 243178	  50    2950.00    3010.00  2.936464055723076E-11  1.826750557223122E-13 243178	  50    2950.00    3010.00  5.368319888125147E-11  3.296992322101744E-13 243178
  51    3010.00    3070.00  3.281478293035590E-11  2.109873134986460E-13 230434	  51    3010.00    3070.00  2.454603692371092E-11  1.588312257318122E-13 230434	  51    3010.00    3070.00  4.494871477095983E-11  2.871253315891882E-13 230434
  52    3070.00    3130.00  2.786697579615498E-11  1.980117198151944E-13 218656	  52    3070.00    3130.00  2.083497497193174E-11  1.481109285577830E-13 218656	  52    3070.00    3130.00  3.818987925182925E-11  2.715925090415409E-13 218656
  53    3130.00    3190.00  2.399838568876073E-11  1.669792101482097E-13 208720	  53    3130.00    3190.00  1.793676755346492E-11  1.255813283188027E-13 208720	  53    3130.00    3190.00  3.289708934054467E-11  2.275966548793440E-13 208720
  54    3190.00    3250.00  2.052607274661158E-11  1.515032849630419E-13 199221	  54    3190.00    3250.00  1.534219337347895E-11  1.140880238317700E-13 199221	  54    3190.00    3250.00  2.813392113661530E-11  2.060823404532206E-13 199221
  55    3250.00    3310.00  1.694231749721209E-11  1.270506194720646E-13 188822	  55    3250.00    3310.00  1.265291386476618E-11  9.548871013643046E-14 188822	  55    3250.00    3310.00  2.324257372857661E-11  1.731507575259587E-13 188822
  56    3310.00    3370.00  1.432227102928832E-11  1.103293611711596E-13 180001	  56    3310.00    3370.00  1.069296178283643E-11  8.303364839106926E-14 180001	  56    3310.00    3370.00  1.965306263871871E-11  1.501047831750669E-13 180001
  57    3370.00    3430.00  1.244755672768471E-11  1.011164556445309E-13 171797	  57    3370.00    3430.00  9.292198058371131E-12  7.620856014164398E-14 171797	  57    3370.00    3430.00  1.708258606483947E-11  1.373713287288778E-13 171797
  58    3430.00    3490.00  1.066076427993846E-11  8.780899227060023E-14 163939	  58    3430.00    3490.00  7.949557183725805E-12  6.591691477712308E-14 163939	  58    3430.00    3490.00  1.464799133388369E-11  1.198730039568517E-13 163939
  59    3490.00    3550.00  9.127381042866049E-12  7.880462275059945E-14 155523	  59    3490.00    3550.00  6.807059452823656E-12  5.925057370461863E-14 155523	  59    3490.00    3550.00  1.253705921147802E-11  1.072931916787157E-13 155523
  60    3550.00    3610.00  7.831309627434419E-12  6.960616143776075E-14 148706	  60    3550.00    3610.00  5.836184014302226E-12  5.223819836928778E-14 148706	  60    3550.00    3610.00  1.076555704894742E-11  9.495374045652487E-14 148706
  61    3610.00    3670.00  6.605268459311874E-12  6.042757075599017E-14 140837	  61    3610.00    3670.00  4.916043256710693E-12  4.530890047529547E-14 140837	  61    3610.00    3670.00  9.092559375689975E-12  8.252398897673934E-14 140837
  62    3670.00    3730.00  5.700009451951790E-12  5.409984087796039E-14 134237	  62    3670.00    3730.00  4.245940092617429E-12  4.065177957869537E-14 134237	  62    3670.00    3730.00  7.838373049728035E-12  7.367649233011818E-14 134237
  63    3730.00    3790.00  4.930835808638439E-12  4.817605448072437E-14 128675	  63    3730.00    3790.00  3.670116745882944E-12  3.614172035068695E-14 128675	  63    3730.00    3790.00  6.786037150781324E-12  6.574093645931731E-14 128675
  64    3790.00    3850.00  4.189036860762194E-12  4.386654362828747E-14 122455	  64    3790.00    3850.00  3.116309486105082E-12  3.293030552064706E-14 122455	  64    3790.00    3850.00  5.768958521001299E-12  5.985383661609328E-14 122455
  65    3850.00    3910.00  3.613832430528960E-12  3.689985360458246E-14 116386	  65    3850.00    3910.00  2.685469527168053E-12  2.760670360196183E-14 116386	  65    3850.00    3910.00  4.982193141047468E-12  5.050307712232335E-14 116386
  66    3910.00    3970.00  3.170459919172982E-12  3.399928769139252E-14 111655	  66    3910.00    3970.00  2.355314910294163E-12  2.539210864871729E-14 111655	  66    3910.00    3970.00  4.372270823662284E-12  4.664737748033018E-14 111655
  67    3970.00    4030.00  2.727903925702232E-12  3.027494714964216E-14 105958	  67    3970.00    4030.00  2.024863287207752E-12  2.257165257180291E-14 105958	  67    3970.00    4030.00  3.765047842043559E-12  4.159204608072137E-14 105958
  68    4030.00    4090.00  2.339422286719297E-12  2.609338614563110E-14 101092	  68    4030.00    4090.00  1.735417404848406E-12  1.946464210948571E-14 101092	  68    4030.00    4090.00  3.231176674267467E-12  3.581950328748492E-14 101092
  69    4090.00    4150.00  2.061439285988233E-12  2.401168009996527E-14 96582	  69    4090.00    4150.00  1.529341838253962E-12  1.791466340911299E-14 96582	  69    4090.00    4150.00  2.846829275862106E-12  3.295412626880219E-14 96582
  70    4150.00    4210.00  1.741228963793465E-12  2.064246378195149E-14 91543	  70    4150.00    4210.00  1.291269917236645E-12  1.537775181281270E-14 91543	  70    4150.00    4210.00  2.405532890761854E-12  2.836661569648632E-14 91543
  71    4210.00    4270.00  1.518324508448465E-12  1.840041448920766E-14 87596	  71    4210.00    4270.00  1.124561955388101E-12  1.367682877504692E-14 87596	  71    4210.00    4270.00  2.100448154797945E-12  2.534659556588730E-14 87596
  72    4270.00    4330.00  1.324553191072522E-12  1.605082412222110E-14 83513	  72    4270.00    4330.00  9.810226420170902E-13  1.192709173162286E-14 83513	  72    4270.00    4330.00  1.832266262968552E-12  2.211713403789788E-14 83513
  73    4330.00    4390.00  1.141361320793464E-12  1.431836382590535E-14 79315	  73    4330.00    4390.00  8.440831611595672E-13  1.061137091152038E-14 79315	  73    4330.00    4390.00  1.581579264981934E-12  1.978928624596159E-14 79315
  74    4390.00    4450.00  9.955159460128595E-13  1.335121864660703E-14 76020	  74    4390.00    4450.00  7.360696986610628E-13  9.895075385443237E-15 76020	  74    4390.00    4450.00  1.379811077717684E-12  1.844596746448006E-14 76020
  75    4450.00    4510.00  8.678406351788966E-13  1.118764742713920E-14 72635	  75    4450.00    4510.00  6.416595331798586E-13  8.282418300530972E-15 72635	  75    4450.00    4510.00  1.202891279657696E-12  1.547999386626684E-14 72635
  76    4510.00    4570.00  7.527809936765906E-13  1.022293007603332E-14 69245	  76    4510.00    4570.00  5.558864470239227E-13  7.542383357162253E-15 69245	  76    4510.00    4570.00  1.045010147862495E-12  1.419948561314119E-14 69245
  77    4570.00    4630.00  6.579041221075967E-13  8.728108153292916E-15 66197	  77    4570.00    4630.00  4.861438752417672E-13  6.460515768279228E-15 66197	  77    4570.00    4630.00  9.125707184052586E-13  1.208021660235954E-14 66197
