# title = Total Transverse Energy without Gluon
# xlabel = $H_{\text{T},\text{no g}}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}H_{\text{T},\text{no g}}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  2.000E+03
# ymin=  1.000E-06
# ymax=  1.000E-03
# kmin=  0.000E+00
# kmax=  1.000E+02
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 1919548716
#	#	#
#=====================================================================================	#=====================================================================================	#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------	#-------------------------------------------------------------------------------------	#-------------------------------------------------------------------------------------
   1      10.00      70.00  0.000000000000000E+00  0.000000000000000E+00 0	   1      10.00      70.00  0.000000000000000E+00  0.000000000000000E+00 0	   1      10.00      70.00  0.000000000000000E+00  0.000000000000000E+00 0
   2      70.00     130.00  0.000000000000000E+00  0.000000000000000E+00 0	   2      70.00     130.00  0.000000000000000E+00  0.000000000000000E+00 0	   2      70.00     130.00  0.000000000000000E+00  0.000000000000000E+00 0
   3     130.00     190.00  5.310379635609765E-08  1.564497340217972E-09 233260	   3     130.00     190.00  5.084414701720244E-08  1.480297198235686E-09 233260	   3     130.00     190.00  5.544446282933708E-08  1.658832704904186E-09 233260
   4     190.00     250.00  7.954199841471503E-06  1.737181066603847E-08 18422014	   4     190.00     250.00  7.584395909864484E-06  1.617777451978376E-08 18422014	   4     190.00     250.00  8.345173983737838E-06  1.877657077103283E-08 18422014
   5     250.00     310.00  7.595132776339525E-05  6.372377884225721E-08 109561155	   5     250.00     310.00  7.205086860853262E-05  5.890774321770993E-08 109561155	   5     250.00     310.00  8.017244803924442E-05  6.955609497030083E-08 109561155
   6     310.00     370.00  1.871622762971104E-04  1.131407666315491E-07 203128429	   6     310.00     370.00  1.767131933256969E-04  1.043680533950833E-07 203128429	   6     310.00     370.00  1.986787730790616E-04  1.236910872668415E-07 203128429
   7     370.00     430.00  2.686239288283808E-04  1.535864348568297E-07 248275996	   7     370.00     430.00  2.526193185933171E-04  1.406610304696751E-07 248275996	   7     370.00     430.00  2.864975216199381E-04  1.693402862217094E-07 248275996
   8     430.00     490.00  3.014146756756146E-04  1.648403096959142E-07 253979080	   8     430.00     490.00  2.823590371054993E-04  1.509206014737008E-07 253979080	   8     430.00     490.00  3.229322140344881E-04  1.817925684657525E-07 253979080
   9     490.00     550.00  2.934811665706323E-04  1.684111872660694E-07 237701225	   9     490.00     550.00  2.736852447927886E-04  1.537574883161575E-07 237701225	   9     490.00     550.00  3.160856051974321E-04  1.863108228157978E-07 237701225
  10     550.00     610.00  2.640289274067288E-04  1.620430505771281E-07 215021207	  10     550.00     610.00  2.450089845948579E-04  1.474625305104769E-07 215021207	  10     550.00     610.00  2.859857488823682E-04  1.799284868573625E-07 215021207
  11     610.00     670.00  2.275565101302779E-04  1.520774077366016E-07 191997777	  11     610.00     670.00  2.101226844016310E-04  1.379436839309274E-07 191997777	  11     610.00     670.00  2.478880545048355E-04  1.694739548521477E-07 191997777
  12     670.00     730.00  1.907712680320903E-04  1.390458567415514E-07 170682169	  12     670.00     730.00  1.753106961890882E-04  1.257382307844431E-07 170682169	  12     670.00     730.00  2.089690754942905E-04  1.554826423989705E-07 170682169
  13     730.00     790.00  1.575945822586366E-04  1.274906398692093E-07 151568698	  13     730.00     790.00  1.441611534455385E-04  1.149299599048824E-07 151568698	  13     730.00     790.00  1.735380888484368E-04  1.430547786253643E-07 151568698
  14     790.00     850.00  1.288263479776299E-04  1.116508018113011E-07 134951428	  14     790.00     850.00  1.173263795261095E-04  1.003818635570862E-07 134951428	  14     790.00     850.00  1.425795721569389E-04  1.256635134066686E-07 134951428
  15     850.00     910.00  1.049404055244217E-04  1.011070854949402E-07 120557528	  15     850.00     910.00  9.516500921118526E-05  9.060640130707334E-08 120557528	  15     850.00     910.00  1.167157301190597E-04  1.142208550655102E-07 120557528
  16     910.00     970.00  8.521322440806522E-05  8.701189377848544E-08 108113449	  16     910.00     970.00  7.696747017130452E-05  7.785491762350752E-08 108113449	  16     910.00     970.00  9.520964223162247E-05  9.845624242699064E-08 108113449
  17     970.00    1030.00  6.930113704831174E-05  7.727670140867693E-08 97309523	  17     970.00    1030.00  6.234997746818567E-05  6.896085023236073E-08 97309523	  17     970.00    1030.00  7.778019445960417E-05  8.770369696324323E-08 97309523
  18    1030.00    1090.00  5.624729055591331E-05  6.789761763838168E-08 87933287	  18    1030.00    1090.00  5.041836070616773E-05  6.042415391784651E-08 87933287	  18    1030.00    1090.00  6.339747252939246E-05  7.728629462287362E-08 87933287
  19    1090.00    1150.00  4.570605164201206E-05  5.858550016891509E-08 79732881	  19    1090.00    1150.00  4.082428835614097E-05  5.203458102935151E-08 79732881	  19    1090.00    1150.00  5.172622036200183E-05  6.683441121141650E-08 79732881
  20    1150.00    1210.00  3.727808205836980E-05  5.133042433216842E-08 72554617	  20    1150.00    1210.00  3.317584718642250E-05  4.545046849317987E-08 72554617	  20    1150.00    1210.00  4.236409171876579E-05  5.876135446660671E-08 72554617
  21    1210.00    1270.00  3.031068213989276E-05  4.525560353111877E-08 66196780	  21    1210.00    1270.00  2.688879621757472E-05  3.998854365358000E-08 66196780	  21    1210.00    1270.00  3.457257890567936E-05  5.192245358227902E-08 66196780
  22    1270.00    1330.00  2.489497181629495E-05  3.972023997109124E-08 60578226	  22    1270.00    1330.00  2.201186429799760E-05  3.501173096627649E-08 60578226	  22    1270.00    1330.00  2.850268481638743E-05  4.569585009832778E-08 60578226
  23    1330.00    1390.00  2.030834176374755E-05  3.392784198477830E-08 55551866	  23    1330.00    1390.00  1.790010385262495E-05  2.983979045473429E-08 55551866	  23    1330.00    1390.00  2.333501646067686E-05  3.913008718962949E-08 55551866
  24    1390.00    1450.00  1.674125877126914E-05  3.041346772678551E-08 51091090	  24    1390.00    1450.00  1.471093290051419E-05  2.668937906460019E-08 51091090	  24    1390.00    1450.00  1.930373716941377E-05  3.516327058130837E-08 51091090
  25    1450.00    1510.00  1.379408685108913E-05  2.701727606399758E-08 47077049	  25    1450.00    1510.00  1.208500898646546E-05  2.364567205098534E-08 47077049	  25    1450.00    1510.00  1.595984751885745E-05  3.132790941007249E-08 47077049
  26    1510.00    1570.00  1.137022685665617E-05  2.344515198804792E-08 43471852	  26    1510.00    1570.00  9.933725381647973E-06  2.046688350516517E-08 43471852	  26    1510.00    1570.00  1.319751620252823E-05  2.726356393327206E-08 43471852
  27    1570.00    1630.00  9.420242495352276E-06  2.055599340893787E-08 40210503	  27    1570.00    1630.00  8.205446562252493E-06  1.788564031936373E-08 40210503	  27    1570.00    1630.00  1.097170674965929E-05  2.399607027970274E-08 40210503
  28    1630.00    1690.00  7.767028699094312E-06  1.773398281347917E-08 37246786	  28    1630.00    1690.00  6.747209157298528E-06  1.540065396070280E-08 37246786	  28    1630.00    1690.00  9.074047121583906E-06  2.074335809921684E-08 37246786
  29    1690.00    1750.00  6.507943769427868E-06  1.683498153948082E-08 34574619	  29    1690.00    1750.00  5.638338595381729E-06  1.458337557618887E-08 34574619	  29    1690.00    1750.00  7.626345504214130E-06  1.974284700983133E-08 34574619
  30    1750.00    1810.00  5.392348549359595E-06  1.382158644609961E-08 32127385	  30    1750.00    1810.00  4.659040695607665E-06  1.193612867568827E-08 32127385	  30    1750.00    1810.00  6.338859541911102E-06  1.626964788785472E-08 32127385
  31    1810.00    1870.00  4.503096756098372E-06  1.212689855788270E-08 29912207	  31    1810.00    1870.00  3.880558135230532E-06  1.045144711435735E-08 29912207	  31    1810.00    1870.00  5.309387058184387E-06  1.430744716736916E-08 29912207
  32    1870.00    1930.00  3.770034723515850E-06  1.088977479688578E-08 27860580	  32    1870.00    1930.00  3.241087612021103E-06  9.372363272321949E-09 27860580	  32    1870.00    1930.00  4.457175562196772E-06  1.286667361921806E-08 27860580
  33    1930.00    1990.00  3.181141167087477E-06  1.007741280583183E-08 25999175	  33    1930.00    1990.00  2.728484623144583E-06  8.664486325648808E-09 25999175	  33    1930.00    1990.00  3.770893109736966E-06  1.191838087983866E-08 25999175
  34    1990.00    2050.00  2.649709437516812E-06  8.289919194784594E-09 24282000	  34    1990.00    2050.00  2.266642208600481E-06  7.086624287848289E-09 24282000	  34    1990.00    2050.00  3.150515047465238E-06  9.871970228403087E-09 24282000
  35    2050.00    2110.00  2.222120114429282E-06  7.313781747752991E-09 22692395	  35    2050.00    2110.00  1.896334878091585E-06  6.243641834880611E-09 22692395	  35    2050.00    2110.00  2.649304443823967E-06  8.721391086616558E-09 22692395
  36    2110.00    2170.00  1.864012768735691E-06  6.464154699277916E-09 21241268	  36    2110.00    2170.00  1.587070893764865E-06  5.508643957635751E-09 21241268	  36    2110.00    2170.00  2.228199904710487E-06  7.722834476367643E-09 21241268
  37    2170.00    2230.00  1.583328540005397E-06  5.812527122575998E-09 19902055	  37    2170.00    2230.00  1.344899241980309E-06  4.941629362307798E-09 19902055	  37    2170.00    2230.00  1.897808356679558E-06  6.963664334964408E-09 19902055
  38    2230.00    2290.00  1.331610093321486E-06  4.927940676516958E-09 18655863	  38    2230.00    2290.00  1.128688912595383E-06  4.178549138396084E-09 18655863	  38    2230.00    2290.00  1.599944985795127E-06  5.922002832054304E-09 18655863
  39    2290.00    2350.00  1.124750063005641E-06  4.335506403514574E-09 17502312	  39    2290.00    2350.00  9.513279868999873E-07  3.674235270989453E-09 17502312	  39    2290.00    2350.00  1.354709112266986E-06  5.213354089062609E-09 17502312
  40    2350.00    2410.00  9.588869897186500E-07  3.920873862733347E-09 16444251	  40    2350.00    2410.00  8.090549220021778E-07  3.310384671523000E-09 16444251	  40    2350.00    2410.00  1.158149217771409E-06  4.734129971326252E-09 16444251
  41    2410.00    2470.00  8.124159624527945E-07  3.480688690860040E-09 15447781	  41    2410.00    2470.00  6.840736028464435E-07  2.933194562849664E-09 15447781	  41    2410.00    2470.00  9.835291864994085E-07  4.211281609393417E-09 15447781
  42    2470.00    2530.00  6.928067108017276E-07  2.952492030097689E-09 14532100	  42    2470.00    2530.00  5.822701163281372E-07  2.487204311412821E-09 14532100	  42    2470.00    2530.00  8.405249613308527E-07  3.574494820446145E-09 14532100
  43    2530.00    2590.00  5.756705746986438E-07  2.483242841106080E-09 13678635	  43    2530.00    2590.00  4.827998770711798E-07  2.086410614385525E-09 13678635	  43    2530.00    2590.00  7.000952923072603E-07  3.015433208239178E-09 13678635
  44    2590.00    2650.00  4.967152261404378E-07  2.295532005403637E-09 12884111	  44    2590.00    2650.00  4.156838367198990E-07  1.923189312037785E-09 12884111	  44    2590.00    2650.00  6.055625697863847E-07  2.796411681065970E-09 12884111
  45    2650.00    2710.00  4.219359435779637E-07  2.006535397090427E-09 12145391	  45    2650.00    2710.00  3.523827033354185E-07  1.675901700505283E-09 12145391	  45    2650.00    2710.00  5.156018253881939E-07  2.452961008764049E-09 12145391
  46    2710.00    2770.00  3.625626988361849E-07  1.816989124616548E-09 11456457	  46    2710.00    2770.00  3.022283194465837E-07  1.515343260754168E-09 11456457	  46    2710.00    2770.00  4.439952009681720E-07  2.224771854928735E-09 11456457
  47    2770.00    2830.00  3.084189674274023E-07  1.589190983993985E-09 10808677	  47    2770.00    2830.00  2.565827908822005E-07  1.321796994057591E-09 10808677	  47    2770.00    2830.00  3.785524346495876E-07  1.952002668683327E-09 10808677
  48    2830.00    2890.00  2.658064708663969E-07  1.455691194206672E-09 10204171	  48    2830.00    2890.00  2.206858318262173E-07  1.208400464582223E-09 10204171	  48    2830.00    2890.00  3.270015719369806E-07  1.792303595168088E-09 10204171
  49    2890.00    2950.00  2.256654704264318E-07  1.197207781282322E-09 9639580	  49    2890.00    2950.00  1.870616879226217E-07  9.947497612457062E-10 9639580	  49    2890.00    2950.00  2.781259531585232E-07  1.472367930356639E-09 9639580
  50    2950.00    3010.00  1.949717728094344E-07  1.065082665050576E-09 9107600	  50    2950.00    3010.00  1.612916204997104E-07  8.830403504771547E-10 9107600	  50    2950.00    3010.00  2.408516099040333E-07  1.313025856093239E-09 9107600
  51    3010.00    3070.00  1.667548678330682E-07  9.569388945210409E-10 8620358	  51    3010.00    3070.00  1.376829065050142E-07  7.914967759417427E-10 8620358	  51    3010.00    3070.00  2.064464370341251E-07  1.182837062871769E-09 8620358
  52    3070.00    3130.00  1.430620691250826E-07  8.386764014778622E-10 8151597	  52    3070.00    3130.00  1.179059413899969E-07  6.924123159320930E-10 8151597	  52    3070.00    3130.00  1.774845242000950E-07  1.039054603661269E-09 8151597
  53    3130.00    3190.00  1.224800955650485E-07  7.326452319017074E-10 7716803	  53    3130.00    3190.00  1.007706631894666E-07  6.036675394819825E-10 7716803	  53    3130.00    3190.00  1.522455122591680E-07  9.096113373598397E-10 7716803
  54    3190.00    3250.00  1.051359383239834E-07  6.519726122769211E-10 7312023	  54    3190.00    3250.00  8.634072443956338E-08  5.358955191314628E-10 7312023	  54    3190.00    3250.00  1.309607264404658E-07  8.116793094779506E-10 7312023
  55    3250.00    3310.00  9.066826778492470E-08  6.117216050159524E-10 6922376	  55    3250.00    3310.00  7.432782153109041E-08  5.008825067381373E-10 6922376	  55    3250.00    3310.00  1.131688793046843E-07  7.649540903048811E-10 6922376
  56    3310.00    3370.00  7.750662783703885E-08  5.290925911571372E-10 6557181	  56    3310.00    3370.00  6.342191321214039E-08  4.331082620398871E-10 6557181	  56    3310.00    3370.00  9.694430954141340E-08  6.618505819081414E-10 6557181
  57    3370.00    3430.00  6.772030690550093E-08  4.459174410423907E-10 6227694	  57    3370.00    3430.00  5.532612460583545E-08  3.648623959198337E-10 6227694	  57    3370.00    3430.00  8.485427417457129E-08  5.580259720889437E-10 6227694
  58    3430.00    3490.00  5.768968422504220E-08  4.053089754100822E-10 5899440	  58    3430.00    3490.00  4.707671101909479E-08  3.323313740649205E-10 5899440	  58    3430.00    3490.00  7.238265975123568E-08  5.060071028089351E-10 5899440
  59    3490.00    3550.00  5.021610483717872E-08  3.618779797013184E-10 5597013	  59    3490.00    3550.00  4.088727005522930E-08  2.962679273610284E-10 5597013	  59    3490.00    3550.00  6.316465035213546E-08  4.525632451495590E-10 5597013
  60    3550.00    3610.00  4.310587787972232E-08  3.093056949989452E-10 5310439	  60    3550.00    3610.00  3.505302026460708E-08  2.528050634345718E-10 5310439	  60    3550.00    3610.00  5.430039685241943E-08  3.875211412253604E-10 5310439
  61    3610.00    3670.00  3.751680195243115E-08  2.868500677726902E-10 5044657	  61    3610.00    3670.00  3.045624380585317E-08  2.341176406468433E-10 5044657	  61    3610.00    3670.00  4.735087280909062E-08  3.599828362919002E-10 5044657
  62    3670.00    3730.00  3.255914268728378E-08  2.519076981305228E-10 4789903	  62    3670.00    3730.00  2.638537594421866E-08  2.053697065193310E-10 4789903	  62    3670.00    3730.00  4.117515533281054E-08  3.164705550216283E-10 4789903
  63    3730.00    3790.00  2.826398316919332E-08  2.306837574126670E-10 4545726	  63    3730.00    3790.00  2.287315867524499E-08  1.878331622320294E-10 4545726	  63    3730.00    3790.00  3.580003869630677E-08  2.902471615791637E-10 4545726
  64    3790.00    3850.00  2.441779405749487E-08  1.982907187574764E-10 4320904	  64    3790.00    3850.00  1.972570052631405E-08  1.608503074823170E-10 4320904	  64    3790.00    3850.00  3.099040627402879E-08  2.506173824941976E-10 4320904
  65    3850.00    3910.00  2.094338789409952E-08  1.661274522198896E-10 4104232	  65    3850.00    3910.00  1.689170877458856E-08  1.347820796166874E-10 4104232	  65    3850.00    3910.00  2.662948526464883E-08  2.098838638768156E-10 4104232
  66    3910.00    3970.00  1.836580961066814E-08  1.597902142848343E-10 3902265	  66    3910.00    3970.00  1.479179019594712E-08  1.294246377701460E-10 3902265	  66    3910.00    3970.00  2.338996052193370E-08  2.022517688979473E-10 3902265
  67    3970.00    4030.00  1.576869720713107E-08  1.395051597343250E-10 3712631	  67    3970.00    4030.00  1.268489627604558E-08  1.131018212758942E-10 3712631	  67    3970.00    4030.00  2.010940224246264E-08  1.763501925986980E-10 3712631
  68    4030.00    4090.00  1.370518637477658E-08  1.258823113249359E-10 3528858	  68    4030.00    4090.00  1.100100532690912E-08  1.015779447035120E-10 3528858	  68    4030.00    4090.00  1.752091739264512E-08  1.599878507812975E-10 3528858
  69    4090.00    4150.00  1.205210384623377E-08  1.111236220731518E-10 3355059	  69    4090.00    4150.00  9.661922232817781E-09  8.960640751320287E-11 3355059	  69    4090.00    4150.00  1.542957950772188E-08  1.413550666442543E-10 3355059
  70    4150.00    4210.00  1.061732021251444E-08  1.052858196428371E-10 3193493	  70    4150.00    4210.00  8.501341735066784E-09  8.496752827099088E-11 3193493	  70    4150.00    4210.00  1.361164506629155E-08  1.338102834039370E-10 3193493
  71    4210.00    4270.00  9.007506335861590E-09  8.706375912579892E-11 3035650	  71    4210.00    4270.00  7.196925549129990E-09  7.000260535290153E-11 3035650	  71    4210.00    4270.00  1.157599063960964E-08  1.111178793111062E-10 3035650
  72    4270.00    4330.00  7.886730893399706E-09  7.698819143645998E-11 2891579	  72    4270.00    4330.00  6.296691368080979E-09  6.187511332245904E-11 2891579	  72    4270.00    4330.00  1.014420828808245E-08  9.830207602912085E-11 2891579
  73    4330.00    4390.00  6.921253555099610E-09  7.147480026556553E-11 2747144	  73    4330.00    4390.00  5.516552857734853E-09  5.740687570030610E-11 2747144	  73    4330.00    4390.00  8.919520427653439E-09  9.132839323887886E-11 2747144
  74    4390.00    4450.00  5.921002360240763E-09  6.034072217734779E-11 2615967	  74    4390.00    4450.00  4.708910127197751E-09  4.823760771356414E-11 2615967	  74    4390.00    4450.00  7.649837610895527E-09  7.752539053094401E-11 2615967
  75    4450.00    4510.00  5.257458365076976E-09  9.281207900539409E-11 2489770	  75    4450.00    4510.00  4.175614368820929E-09  7.397124037911663E-11 2489770	  75    4450.00    4510.00  6.802455674052235E-09  1.195638186422966E-10 2489770
  76    4510.00    4570.00  4.616740480587356E-09  5.629047850804626E-11 2371093	  76    4510.00    4570.00  3.665199718237362E-09  4.514421526086994E-11 2371093	  76    4510.00    4570.00  5.976324617876975E-09  7.202891465538019E-11 2371093
