# title = Total Transverse Energy with Gluon
# xlabel = $H_{\text{T},\text{g}}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}H_{\text{T},\text{g}}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  2.000E+03
# ymin=  1.000E-06
# ymax=  1.000E-03
# kmin= -5.000E+01
# kmax=  1.000E+01
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 1694941002
#	#	#
#=====================================================================================	#=====================================================================================	#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------	#-------------------------------------------------------------------------------------	#-------------------------------------------------------------------------------------
   1      10.00      70.00  0.000000000000000E+00  0.000000000000000E+00 0	   1      10.00      70.00  0.000000000000000E+00  0.000000000000000E+00 0	   1      10.00      70.00  0.000000000000000E+00  0.000000000000000E+00 0
   2      70.00     130.00  0.000000000000000E+00  0.000000000000000E+00 0	   2      70.00     130.00  0.000000000000000E+00  0.000000000000000E+00 0	   2      70.00     130.00  0.000000000000000E+00  0.000000000000000E+00 0
   3     130.00     190.00  8.364270034086586E-08  2.379424901346375E-09 131254	   3     130.00     190.00  8.048875481085630E-08  2.240139556959872E-09 131254	   3     130.00     190.00  8.672783059042492E-08  2.538740229630926E-09 131254
   4     190.00     250.00  1.254759469980717E-05  5.436522528911190E-08 10466605	   4     190.00     250.00  1.202016711818055E-05  5.117843502344882E-08 10466605	   4     190.00     250.00  1.308642344158182E-05  5.796048028673138E-08 10466605
   5     250.00     310.00  1.214175757656764E-04  1.416564313129372E-07 63638731	   5     250.00     310.00  1.155517989389725E-04  1.332074073804369E-07 63638731	   5     250.00     310.00  1.276980456598427E-04  1.513860929872306E-07 63638731
   6     310.00     370.00  3.018823273600094E-04  2.354961003606381E-07 119934563	   6     310.00     370.00  2.857059404874937E-04  2.203747112664023E-07 119934563	   6     310.00     370.00  3.197166904711829E-04  2.532478042858348E-07 119934563
   7     370.00     430.00  4.312168405803474E-04  3.093460087715665E-07 148909925	   7     370.00     430.00  4.066342790307983E-04  2.883616397862910E-07 148909925	   7     370.00     430.00  4.587221584978395E-04  3.342834408173289E-07 148909925
   8     430.00     490.00  4.798033868818836E-04  3.496300590226599E-07 154105980	   8     430.00     490.00  4.511147427348503E-04  3.271144897821166E-07 154105980	   8     430.00     490.00  5.122025784364506E-04  3.760251001086876E-07 154105980
   9     490.00     550.00  4.647364958201618E-04  3.402859454694280E-07 145066370	   9     490.00     550.00  4.354980851397215E-04  3.162881801208398E-07 145066370	   9     490.00     550.00  4.980257037246426E-04  3.685211000598778E-07 145066370
  10     550.00     610.00  4.166461094851378E-04  3.085446438452946E-07 131667801	  10     550.00     610.00  3.891309592113577E-04  2.858212916569936E-07 131667801	  10     550.00     610.00  4.481896004333158E-04  3.354708689792116E-07 131667801
  11     610.00     670.00  3.583055748946913E-04  2.969528175706754E-07 117858505	  11     610.00     670.00  3.335160542064057E-04  2.745278798208677E-07 117858505	  11     610.00     670.00  3.869023547796718E-04  3.235346892688925E-07 117858505
  12     670.00     730.00  2.995867968587747E-04  2.576086044012028E-07 104898506	  12     670.00     730.00  2.779948106811244E-04  2.376275613639534E-07 104898506	  12     670.00     730.00  3.246258429515840E-04  2.813594570952478E-07 104898506
  13     730.00     790.00  2.474121693240498E-04  2.450301439202890E-07 93277484	  13     730.00     790.00  2.289025691467395E-04  2.258523622817186E-07 93277484	  13     730.00     790.00  2.689768468723863E-04  2.677974981595364E-07 93277484
  14     790.00     850.00  2.024768932069451E-04  2.193443089636556E-07 83131842	  14     790.00     850.00  1.868136490509626E-04  2.014266091340599E-07 83131842	  14     790.00     850.00  2.208001540570675E-04  2.406738916367942E-07 83131842
  15     850.00     910.00  1.647286760405710E-04  1.803386249320569E-07 74340650	  15     850.00     910.00  1.515976771240142E-04  1.656059251483740E-07 74340650	  15     850.00     910.00  1.801443001796142E-04  1.978905373476740E-07 74340650
  16     910.00     970.00  1.336439482246301E-04  1.606776925319273E-07 66721910	  16     910.00     970.00  1.226893204980681E-04  1.470182888351304E-07 66721910	  16     910.00     970.00  1.465472517014706E-04  1.770225951739792E-07 66721910
  17     970.00    1030.00  1.086181445649297E-04  1.435444798299792E-07 60122368	  17     970.00    1030.00  9.948697092705691E-05  1.313704422818020E-07 60122368	  17     970.00    1030.00  1.194049053655878E-04  1.580641383020878E-07 60122368
  18    1030.00    1090.00  8.838706182224942E-05  1.275543807686126E-07 54387401	  18    1030.00    1090.00  8.077271561228700E-05  1.166532504992241E-07 54387401	  18    1030.00    1090.00  9.740794043493968E-05  1.405791359526470E-07 54387401
  19    1090.00    1150.00  7.167517227800806E-05  1.090737731790744E-07 49355934	  19    1090.00    1150.00  6.536677203226366E-05  9.938982349006960E-08 49355934	  19    1090.00    1150.00  7.916727714136111E-05  1.206852631463033E-07 49355934
  20    1150.00    1210.00  5.859026853444046E-05  9.628146220996127E-08 44937603	  20    1150.00    1210.00  5.332085536429466E-05  8.759944712910674E-08 44937603	  20    1150.00    1210.00  6.486455979314761E-05  1.067214569755848E-07 44937603
  21    1210.00    1270.00  4.761248080795482E-05  8.236483901638536E-08 41046633	  21    1210.00    1270.00  4.325237268678228E-05  7.496729772219639E-08 41046633	  21    1210.00    1270.00  5.281429919325767E-05  9.123190536962672E-08 41046633
  22    1270.00    1330.00  3.899277181203781E-05  7.305345924602258E-08 37590045	  22    1270.00    1330.00  3.535335725531549E-05  6.635185390547180E-08 37590045	  22    1270.00    1330.00  4.334433328829413E-05  8.110304728783318E-08 37590045
  23    1330.00    1390.00  3.197024908389031E-05  6.550285680740384E-08 34517198	  23    1330.00    1390.00  2.893613194259811E-05  5.952959941243189E-08 34517198	  23    1330.00    1390.00  3.560484053517679E-05  7.265837427906676E-08 34517198
  24    1390.00    1450.00  2.633618580950522E-05  5.816875597275306E-08 31760665	  24    1390.00    1450.00  2.379822620112520E-05  5.279760184192065E-08 31760665	  24    1390.00    1450.00  2.938170968511841E-05  6.460918970693852E-08 31760665
  25    1450.00    1510.00  2.158750910419873E-05  5.144746546736365E-08 29294861	  25    1450.00    1510.00  1.947452336037338E-05  4.660254679505879E-08 29294861	  25    1450.00    1510.00  2.412770911591200E-05  5.727061333009656E-08 29294861
  26    1510.00    1570.00  1.786397397947449E-05  4.467938495705320E-08 27051166	  26    1510.00    1570.00  1.608785004911645E-05  4.044732593068338E-08 27051166	  26    1510.00    1570.00  2.000317317482897E-05  4.976952969047163E-08 27051166
  27    1570.00    1630.00  1.471462072578141E-05  3.854335628283081E-08 25048137	  27    1570.00    1630.00  1.322911206590316E-05  3.477909611578604E-08 25048137	  27    1570.00    1630.00  1.650706966642117E-05  4.308879529608704E-08 25048137
  28    1630.00    1690.00  1.225225783789050E-05  3.513224967547623E-08 23232382	  28    1630.00    1690.00  1.100050637191191E-05  3.168303608577655E-08 23232382	  28    1630.00    1690.00  1.376464006272275E-05  3.929698179486640E-08 23232382
  29    1690.00    1750.00  1.015320745752322E-05  3.019723958002212E-08 21575931	  29    1690.00    1750.00  9.101903167369988E-06  2.722603232274002E-08 21575931	  29    1690.00    1750.00  1.142540434370652E-05  3.378053203288682E-08 21575931
  30    1750.00    1810.00  8.466366899056191E-06  2.693939868349400E-08 20080530	  30    1750.00    1810.00  7.579540997171311E-06  2.426536013908225E-08 20080530	  30    1750.00    1810.00  9.541004206519467E-06  3.016605262771565E-08 20080530
  31    1810.00    1870.00  7.052614172833674E-06  2.382414812826621E-08 18691734	  31    1810.00    1870.00  6.304026925992795E-06  2.142307364981409E-08 18691734	  31    1810.00    1870.00  7.961186983625615E-06  2.672618051609989E-08 18691734
  32    1870.00    1930.00  5.847782165209881E-06  2.173454701506396E-08 17426925	  32    1870.00    1930.00  5.219804359595164E-06  1.953008951279753E-08 17426925	  32    1870.00    1930.00  6.611052924337478E-06  2.439752249701394E-08 17426925
  33    1930.00    1990.00  4.948721920342397E-06  1.939396550457364E-08 16265932	  33    1930.00    1990.00  4.411600334162679E-06  1.741442369731198E-08 16265932	  33    1930.00    1990.00  5.602379404658551E-06  2.178663773462151E-08 16265932
  34    1990.00    2050.00  4.091381967470333E-06  1.622769153178617E-08 15206139	  34    1990.00    2050.00  3.641811409163148E-06  1.450631758207115E-08 15206139	  34    1990.00    2050.00  4.639364398527186E-06  1.832329252905851E-08 15206139
  35    2050.00    2110.00  3.456091481668044E-06  1.456335945860339E-08 14221970	  35    2050.00    2110.00  3.072127315625635E-06  1.301886171112105E-08 14221970	  35    2050.00    2110.00  3.924740873392166E-06  1.644004300203395E-08 14221970
  36    2110.00    2170.00  2.907767029295646E-06  1.318715310877423E-08 13319665	  36    2110.00    2170.00  2.581982727877384E-06  1.180228255865333E-08 13319665	  36    2110.00    2170.00  3.305819503021909E-06  1.486736537379168E-08 13319665
  37    2170.00    2230.00  2.426140259502686E-06  1.238407597889297E-08 12488888	  37    2170.00    2230.00  2.151455519500619E-06  1.106088675041227E-08 12488888	  37    2170.00    2230.00  2.762211968563087E-06  1.399053140231438E-08 12488888
  38    2230.00    2290.00  2.053686214365244E-06  1.008508867333446E-08 11711009	  38    2230.00    2290.00  1.818774332887721E-06  9.005263685891379E-09 11711009	  38    2230.00    2290.00  2.341490993619385E-06  1.139817049441752E-08 11711009
  39    2290.00    2350.00  1.735734678935670E-06  8.984972392239956E-09 10995900	  39    2290.00    2350.00  1.535460775769436E-06  8.016478992265961E-09 10995900	  39    2290.00    2350.00  1.981375362541253E-06  1.016386038321915E-08 10995900
  40    2350.00    2410.00  1.465087008423952E-06  8.211325632999197E-09 10332238	  40    2350.00    2410.00  1.294404650683460E-06  7.311132718454948E-09 10332238	  40    2350.00    2410.00  1.674679040716341E-06  9.307968334998744E-09 10332238
  41    2410.00    2470.00  1.240055845173124E-06  7.325606378278766E-09 9715437	  41    2410.00    2470.00  1.094493324623599E-06  6.525495235086704E-09 9715437	  41    2410.00    2470.00  1.418978821522289E-06  8.300455799049648E-09 9715437
  42    2470.00    2530.00  1.044974365722566E-06  6.271809512125889E-09 9149584	  42    2470.00    2530.00  9.210773105390018E-07  5.575373034241229E-09 9149584	  42    2470.00    2530.00  1.197464410261246E-06  7.121578922065467E-09 9149584
  43    2530.00    2590.00  8.887951314895934E-07  5.460594429353951E-09 8614017	  43    2530.00    2590.00  7.823052511234259E-07  4.841593947526001E-09 8614017	  43    2530.00    2590.00  1.020047133154295E-06  6.218428360190814E-09 8614017
  44    2590.00    2650.00  7.631005649799179E-07  5.293356536067449E-09 8117193	  44    2590.00    2650.00  6.710013574170444E-07  4.695377023249423E-09 8117193	  44    2590.00    2650.00  8.767347263609168E-07  6.024928048613657E-09 8117193
  45    2650.00    2710.00  6.370852381197192E-07  4.524310782685045E-09 7651802	  45    2650.00    2710.00  5.596048387454402E-07  4.004239907896624E-09 7651802	  45    2650.00    2710.00  7.327756954965246E-07  5.161704788412117E-09 7651802
  46    2710.00    2770.00  5.453518806711271E-07  4.023783624479681E-09 7224752	  46    2710.00    2770.00  4.785343039200185E-07  3.563102258421096E-09 7224752	  46    2710.00    2770.00  6.279596248532314E-07  4.587869801511775E-09 7224752
  47    2770.00    2830.00  4.663367050316157E-07  3.572579213429504E-09 6816163	  47    2770.00    2830.00  4.088125771110414E-07  3.163984893260436E-09 6816163	  47    2770.00    2830.00  5.375210881747533E-07  4.072725821554102E-09 6816163
  48    2830.00    2890.00  3.996245200772212E-07  3.184518860816324E-09 6440936	  48    2830.00    2890.00  3.500417954722623E-07  2.816613315424556E-09 6440936	  48    2830.00    2890.00  4.610280218390700E-07  3.635481670262988E-09 6440936
  49    2890.00    2950.00  3.450036880485044E-07  3.018495079334690E-09 6091122	  49    2890.00    2950.00  3.018470739766266E-07  2.665501604046216E-09 6091122	  49    2890.00    2950.00  3.985120911574773E-07  3.451437342616363E-09 6091122
  50    2950.00    3010.00  2.895976593591992E-07  2.481871954773653E-09 5761493	  50    2950.00    3010.00  2.530700052298137E-07  2.188355443807225E-09 5761493	  50    2950.00    3010.00  3.349364345951055E-07  2.842546437207769E-09 5761493
  51    3010.00    3070.00  2.506239357717219E-07  2.472218293396830E-09 5448384	  51    3010.00    3070.00  2.188843782316965E-07  2.184871461784371E-09 5448384	  51    3010.00    3070.00  2.900445187764740E-07  2.824288280398378E-09 5448384
  52    3070.00    3130.00  2.147662443364280E-07  2.138792387105027E-09 5154631	  52    3070.00    3130.00  1.873447915722793E-07  1.883467207620380E-09 5154631	  52    3070.00    3130.00  2.488638331982682E-07  2.452958904814268E-09 5154631
  53    3130.00    3190.00  1.818345476387745E-07  1.787515998464539E-09 4882285	  53    3130.00    3190.00  1.584826234989844E-07  1.573091070055822E-09 4882285	  53    3130.00    3190.00  2.108953169831426E-07  2.051555809198300E-09 4882285
  54    3190.00    3250.00  1.562459106867937E-07  1.673140215532860E-09 4627373	  54    3190.00    3250.00  1.360598385408895E-07  1.475102651050849E-09 4627373	  54    3190.00    3250.00  1.813870234714343E-07  1.916512379898535E-09 4627373
  55    3250.00    3310.00  1.334640113712060E-07  1.494427645916386E-09 4386808	  55    3250.00    3310.00  1.160451577817195E-07  1.313925954122534E-09 4386808	  55    3250.00    3310.00  1.551928491303317E-07  1.716828748265536E-09 4386808
  56    3310.00    3370.00  1.147370165864853E-07  1.356022225579561E-09 4156518	  56    3310.00    3370.00  9.969559480902345E-08  1.191601444918367E-09 4156518	  56    3310.00    3370.00  1.335119717028971E-07  1.558765242216938E-09 4156518
  57    3370.00    3430.00  9.942444809993225E-08  1.260387201749407E-09 3943161	  57    3370.00    3430.00  8.629445741409030E-08  1.103314189013662E-09 3943161	  57    3370.00    3430.00  1.158307652573303E-07  1.454886457461294E-09 3943161
  58    3430.00    3490.00  8.371859479063344E-08  1.043663959402839E-09 3743569	  58    3430.00    3490.00  7.259936931080229E-08  9.149907778697048E-10 3743569	  58    3430.00    3490.00  9.762202481571625E-08  1.202635039707945E-09 3743569
  59    3490.00    3550.00  7.249347313536467E-08  1.035149643606787E-09 3553278	  59    3490.00    3550.00  6.284466514397042E-08  9.092844905828167E-10 3553278	  59    3490.00    3550.00  8.456377624165146E-08  1.190174006221975E-09 3553278
  60    3550.00    3610.00  6.160422947080723E-08  8.465223895716463E-10 3368264	  60    3550.00    3610.00  5.332637918970668E-08  7.403335506383867E-10 3368264	  60    3550.00    3610.00  7.197346224930815E-08  9.780457696756082E-10 3368264
  61    3610.00    3670.00  5.291267094243582E-08  7.293617884790906E-10 3205455	  61    3610.00    3670.00  4.575895017707783E-08  6.371656591057563E-10 3205455	  61    3610.00    3670.00  6.188354893608187E-08  8.436343614614613E-10 3205455
  62    3670.00    3730.00  4.653255365719106E-08  7.518010280948713E-10 3038177	  62    3670.00    3730.00  4.021177823309009E-08  6.575037308931609E-10 3038177	  62    3670.00    3730.00  5.446307635202396E-08  8.684905251990572E-10 3038177
  63    3730.00    3790.00  4.027565363070376E-08  6.689156124053518E-10 2888427	  63    3730.00    3790.00  3.478021737170070E-08  5.849844326490462E-10 2888427	  63    3730.00    3790.00  4.717569249566484E-08  7.727627872958181E-10 2888427
  64    3790.00    3850.00  3.553470388939158E-08  5.853996133722544E-10 2748347	  64    3790.00    3850.00  3.065847158465259E-08  5.102200013444612E-10 2748347	  64    3790.00    3850.00  4.166168084318876E-08  6.788034327154521E-10 2748347
  65    3850.00    3910.00  2.980565901751210E-08  5.008641792529694E-10 2613220	  65    3850.00    3910.00  2.569017641107311E-08  4.367075720478437E-10 2613220	  65    3850.00    3910.00  3.498232459088678E-08  5.805194818663095E-10 2613220
  66    3910.00    3970.00  2.620684231953085E-08  4.721587569810232E-10 2484105	  66    3910.00    3970.00  2.257666602810905E-08  4.116014053943757E-10 2484105	  66    3910.00    3970.00  3.077498846382364E-08  5.473103041127175E-10 2484105
  67    3970.00    4030.00  2.267008585026131E-08  4.177237822289228E-10 2364843	  67    3970.00    4030.00  1.950777115917483E-08  3.644038783502838E-10 2364843	  67    3970.00    4030.00  2.665501281684565E-08  4.838723252894663E-10 2364843
  68    4030.00    4090.00  1.878614585455661E-08  3.586403305181008E-10 2244456	  68    4030.00    4090.00  1.614933242162876E-08  3.117384300778798E-10 2244456	  68    4030.00    4090.00  2.211184642814460E-08  4.170227759755987E-10 2244456
  69    4090.00    4150.00  1.668431913939885E-08  3.283778675087684E-10 2138409	  69    4090.00    4150.00  1.433574997034898E-08  2.850000180995561E-10 2138409	  69    4090.00    4150.00  1.964719098014413E-08  3.823929159736972E-10 2138409
  70    4150.00    4210.00  1.386173504035797E-08  2.802141291033425E-10 2032704	  70    4150.00    4210.00  1.190056687746604E-08  2.433803704598714E-10 2032704	  70    4150.00    4210.00  1.633795585228458E-08  3.260544219813227E-10 2032704
  71    4210.00    4270.00  1.217070691284375E-08  2.455162708430528E-10 1938855	  71    4210.00    4270.00  1.043865674355411E-08  2.132941514575517E-10 1938855	  71    4210.00    4270.00  1.436012263089630E-08  2.856767132879312E-10 1938855
  72    4270.00    4330.00  1.057812455625678E-08  2.634447125321638E-10 1842487	  72    4270.00    4330.00  9.064934777015851E-09  2.293253480219047E-10 1842487	  72    4270.00    4330.00  1.249235777954672E-08  3.057897869141239E-10 1842487
  73    4330.00    4390.00  9.325183300964055E-09  2.219140642142664E-10 1752897	  73    4330.00    4390.00  7.983618857988635E-09  1.920830049811279E-10 1752897	  73    4330.00    4390.00  1.102400138766795E-08  2.592103887597540E-10 1752897
  74    4390.00    4450.00  8.154048948238130E-09  1.830727169748334E-10 1672075	  74    4390.00    4450.00  6.975902519477701E-09  1.584776422366091E-10 1672075	  74    4390.00    4450.00  9.646927844602357E-09  2.138169345892878E-10 1672075
  75    4450.00    4510.00  6.987964110225787E-09  1.799289359494198E-10 1591054	  75    4450.00    4510.00  5.970312241240504E-09  1.558827016912039E-10 1591054	  75    4450.00    4510.00  8.279421810571006E-09  2.099523660312133E-10 1591054
  76    4510.00    4570.00  6.160521229130901E-09  1.602977614941469E-10 1515625	  76    4510.00    4570.00  5.259902821247069E-09  1.382552898078010E-10 1515625	  76    4510.00    4570.00  7.303740450134313E-09  1.879351220197386E-10 1515625
