# title = Transverse Momentum Positron
# xlabel = $p_{\text{T},\text{e}^+}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}p_{\text{T},\text{e}^+}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  8.000E+02
# ymin=  1.000E-06
# ymax=  1.000E-02
# kmin= -5.000E+01
# kmax=  1.000E+01
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 1019943521
#	#	#
#=====================================================================================	#=====================================================================================	#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------	#-------------------------------------------------------------------------------------	#-------------------------------------------------------------------------------------
   1       0.00      20.00  0.000000000000000E+00  0.000000000000000E+00 0	   1       0.00      20.00  0.000000000000000E+00  0.000000000000000E+00 0	   1       0.00      20.00  0.000000000000000E+00  0.000000000000000E+00 0
   2      20.00      40.00  3.489613270253277E-06  2.616072029694172E-09 20932324	   2      20.00      40.00  3.304845957749344E-06  2.491692948574313E-09 20932324	   2      20.00      40.00  3.675790461074278E-06  2.737782768052658E-09 20932324
   3      40.00      60.00  3.369931687416813E-06  2.900878234434254E-09 16265159	   3      40.00      60.00  3.192427889213131E-06  2.768240643753977E-09 16265159	   3      40.00      60.00  3.548328583581344E-06  3.029116282452638E-09 16265159
   4      60.00      80.00  2.486834393457430E-06  2.690727254194314E-09 10371803	   4      60.00      80.00  2.350630124395276E-06  2.567814273263295E-09 10371803	   4      60.00      80.00  2.625142500804939E-06  2.809024466971459E-09 10371803
   5      80.00     100.00  1.719968860737512E-06  2.337782168379943E-09 7172214	   5      80.00     100.00  1.620815277932692E-06  2.226662377090091E-09 7172214	   5      80.00     100.00  1.822035608586696E-06  2.445920108347258E-09 7172214
   6     100.00     120.00  1.193368114370599E-06  1.949445031367350E-09 5213128	   6     100.00     120.00  1.120868098419858E-06  1.852838187688524E-09 5213128	   6     100.00     120.00  1.269020195210114E-06  2.044591262512548E-09 5213128
   7     120.00     140.00  8.414814839206194E-07  1.601922742554710E-09 3933976	   7     120.00     140.00  7.878127298403059E-07  1.518089181169390E-09 3933976	   7     120.00     140.00  8.981816954685410E-07  1.685764004872752E-09 3933976
   8     140.00     160.00  6.010820841060086E-07  1.343889951499473E-09 3053167	   8     140.00     160.00  5.609530899369541E-07  1.270790352149606E-09 3053167	   8     140.00     160.00  6.439653829389510E-07  1.417746144565258E-09 3053167
   9     160.00     180.00  4.359650481668306E-07  1.101177671969839E-09 2423219	   9     160.00     180.00  4.054970947362546E-07  1.037904244850973E-09 2423219	   9     160.00     180.00  4.688983660856230E-07  1.166165513763070E-09 2423219
  10     180.00     200.00  3.226312462128544E-07  9.291621405143160E-10 1962228	  10     180.00     200.00  2.992001985885995E-07  8.745176621933826E-10 1962228	  10     180.00     200.00  3.481967583629304E-07  9.855787963507551E-10 1962228
